TableName,Weight,WeightSum,WeightPercent,ObjectName
DA_WhiteHatCrone,80.0,200.0,40.0,ID_Herb_01_LavenderOil
DA_WhiteHatCrone,80.0,200.0,40.0,ID_Herb_01_Lavender
DA_WhiteHatCrone,20.0,200.0,10.0,ID_Herb_02_Rosemary
DA_WhiteHatCrone,20.0,200.0,10.0,ID_Herb_02_DriedRosemary
DA_Scavenger01,100.0,666.5999999999999,15.001500150015003,ID_Lore_Common_Note11
DA_Scavenger01,100.0,666.5999999999999,15.001500150015003,ID_Lore_Common_Note10
DA_Scavenger01,100.0,666.5999999999999,15.001500150015003,ID_Lore_Common_Note08
DA_Scavenger01,100.0,666.5999999999999,15.001500150015003,ID_HipBag_Common02
DA_Scavenger01,80.0,666.5999999999999,12.001200120012003,ID_Lore_Uncommon_Note10
DA_Scavenger01,80.0,666.5999999999999,12.001200120012003,ID_Lore_Uncommon_Note09
DA_Scavenger01,80.0,666.5999999999999,12.001200120012003,ID_Lore_Common_Note09
DA_Scavenger01,6.4,666.5999999999999,0.9600960096009602,ID_Uncommon_Linen
DA_Scavenger01,6.4,666.5999999999999,0.9600960096009602,ID_Uncommon_CopperOre
DA_Scavenger01,6.4,666.5999999999999,0.9600960096009602,ID_Common_LeadOre
DA_Scavenger01,6.4,666.5999999999999,0.9600960096009602,ID_Common_Burlap
DA_Scavenger01,1.0,666.5999999999999,0.15001500150015004,ID_Rec_C_HipBag01_Uncommon01
DA_Reynauld,100.0,534.0,18.726591760299627,ID_Ammunition_01_Crude
DA_Reynauld,80.0,534.0,14.9812734082397,ID_Weap_Rifle_Common01
DA_Reynauld,80.0,534.0,14.9812734082397,ID_Weap_Pistol_Common02
DA_Reynauld,80.0,534.0,14.9812734082397,ID_Weap_Pistol_Common01
DA_Reynauld,50.0,534.0,9.363295880149813,ID_Ammunition_02_Medium
DA_Reynauld,25.0,534.0,4.681647940074907,ID_Ammunition_03_Heavy
DA_Reynauld,11.0,534.0,2.059925093632959,ID_Uncommon_SturdyAxeHandle
DA_Reynauld,11.0,534.0,2.059925093632959,ID_Uncommon_SilverCandleHolder
DA_Reynauld,11.0,534.0,2.059925093632959,ID_Uncommon_Pewterhead
DA_Reynauld,11.0,534.0,2.059925093632959,ID_Rare_SilverCandlestick
DA_Reynauld,11.0,534.0,2.059925093632959,ID_Common_ThickBranch
DA_Reynauld,11.0,534.0,2.059925093632959,ID_Common_IronNails
DA_Reynauld,11.0,534.0,2.059925093632959,ID_Common_ChippedFlint
DA_Reynauld,11.0,534.0,2.059925093632959,ID_Common_CanvasPatch
DA_Reynauld,10.0,534.0,1.8726591760299625,ID_Weap_Rifle_Uncommon02
DA_Reynauld,10.0,534.0,1.8726591760299625,ID_Weap_Rifle_Uncommon01
DA_Reynauld,10.0,534.0,1.8726591760299625,ID_Weap_Pistol_Uncommon01
DA_Reynauld,1.0,534.0,0.18726591760299627,ID_Rec_Weap_BrownBetty
DA_Piro,5700.0,19412.0,29.363280445085515,ID_Weap_Pistol_Common01
DA_Piro,5700.0,19412.0,29.363280445085515,ID_Med_Ampoule_Common
DA_Piro,5700.0,19412.0,29.363280445085515,ID_Ammunition_01_Crude
DA_Piro,1000.0,19412.0,5.151452709664126,ID_Weap_1HMelee_Common01
DA_Piro,80.0,19412.0,0.41211621677313004,ID_Weap_Rifle_Common01
DA_Piro,80.0,19412.0,0.41211621677313004,ID_Weap_Pistol_Common02
DA_Piro,80.0,19412.0,0.41211621677313004,ID_Weap_2HMelee_Common01
DA_Piro,80.0,19412.0,0.41211621677313004,ID_Uncommon_Lambgut
DA_Piro,80.0,19412.0,0.41211621677313004,ID_Uncommon_Feverfew
DA_Piro,80.0,19412.0,0.41211621677313004,ID_Lore_Common_Note12
DA_Piro,80.0,19412.0,0.41211621677313004,ID_HipBag_Common01
DA_Piro,80.0,19412.0,0.41211621677313004,ID_Common_CorkStopper
DA_Piro,80.0,19412.0,0.41211621677313004,ID_Common_BoiledLeather
DA_Piro,80.0,19412.0,0.41211621677313004,ID_BackBag_Common01
DA_Piro,80.0,19412.0,0.41211621677313004,ID_Armor_Chest_Common01
